Wall time,Step,Value
1757248320.003263,5699,0.5975466966629028
1757248363.928158,5749,0.721714198589325
1757248415.0244815,5799,0.6029728055000305
1757248453.3020682,5849,0.6428332328796387
1757248484.0541818,5899,0.6425666809082031
1757248514.0413992,5949,0.6138569712638855
1757248555.2293723,5999,0.6174845099449158
1757248590.6784449,6049,0.5454809665679932
1757248626.9142675,6099,0.4609987139701843
1757248659.1929288,6149,0.4059882164001465
1757248701.7359912,6199,0.4005565643310547
1757248738.943593,6249,0.3842322528362274
1757248768.8434515,6299,0.3894067108631134
1757248798.853624,6349,0.42825767397880554
1757248837.2253203,6399,0.4729740023612976
1757248871.1345277,6449,0.41844412684440613
1757248900.748952,6499,0.43689411878585815
1757248938.4271135,6549,0.43970710039138794
1757248982.1405303,6599,0.5358331203460693
1757249017.5846736,6649,0.4591880440711975
1757249047.1296837,6699,0.5081775784492493
1757249077.0491714,6749,0.509678840637207
1757249116.9288116,6799,0.531059980392456
1757249151.6232688,6849,0.6494051814079285
1757249181.2333124,6899,0.5652880668640137
1757249211.1840684,6949,0.5901203751564026
1757249260.2223406,6999,0.623334527015686
1757249295.6483111,7049,0.6520934104919434
1757249325.4378812,7099,0.5696092247962952
1757249355.347394,7149,0.6217746734619141
1757249394.3261468,7199,0.5730456113815308
1757249429.2491968,7249,0.5672508478164673
1757249459.046664,7299,0.5981123447418213
1757249488.8840973,7349,0.5586251020431519
1757249530.7232442,7399,0.5458486080169678
1757249566.9017074,7449,0.61834317445755
1757249599.0573685,7499,0.64858478307724
1757249629.0942733,7549,0.6282052397727966
1757249667.7274494,7599,0.5673189759254456
1757249702.0471973,7649,0.5635421276092529
1757249731.83123,7699,0.556283712387085
1757249761.4712772,7749,0.5085651874542236
1757249802.3316565,7799,0.5432525873184204
1757249837.0970747,7849,0.5326399207115173
1757249866.6834183,7899,0.5939680933952332
1757249896.552274,7949,0.5354223251342773
1757249935.022188,7999,0.518847644329071
1757249969.3409152,8049,0.5384503602981567
1757249999.339171,8099,0.5391734838485718
1757250029.1678343,8149,0.4570455849170685
1757250076.6388617,8199,0.5540566444396973
1757250111.6911855,8249,0.5054107308387756
1757250141.3211234,8299,0.5185705423355103
1757250170.9062507,8349,0.5047440528869629
1757250211.3239007,8399,0.5081337690353394
1757250246.8495812,8449,0.5051587820053101
1757250276.8480988,8499,0.47591185569763184
1757250306.6948135,8549,0.474115788936615
1757250347.4235568,8599,0.5381101965904236
1757250383.0825787,8649,0.51850825548172
1757250412.6753283,8699,0.4988962411880493
1757250442.2503777,8749,0.4356905221939087
1757250481.2283561,8799,0.40076202154159546
1757250515.6414971,8849,0.41683971881866455
1757250545.6421378,8899,0.4069334864616394
1757250575.5459964,8949,0.40883713960647583
1757250615.4339395,8999,0.48635509610176086
1757250651.0969236,9049,0.4049627482891083
1757250680.6852908,9099,0.3731966018676758
1757250710.360361,9149,0.4405277967453003
1757250750.3306453,9199,0.4010666012763977
1757250785.1130831,9249,0.3932376801967621
1757250814.6764762,9299,0.3800366520881653
1757250844.3045194,9349,0.4119851589202881
1757250882.9405568,9399,0.3795788586139679
1757250917.5529842,9449,0.3152199387550354
1757250947.416404,9499,0.35223880410194397
1757250977.1011686,9549,0.3033294975757599
1757251017.4280121,9599,0.3298928737640381
1757251052.410585,9649,0.2909797132015228
1757251081.982096,9699,0.2785975933074951
1757251111.6338434,9749,0.2728586792945862
1757251154.1384904,9799,0.2777898907661438
1757251188.2195172,9849,0.27024948596954346
1757251218.2459483,9899,0.21908149123191833
1757251248.1571705,9949,0.2416854351758957
1757251288.625158,9999,0.22248369455337524
1757251323.9104724,10049,0.24071486294269562
1757251353.591272,10099,0.21498975157737732
1757251383.1919065,10149,0.21840491890907288
1757251423.9219818,10199,0.21910589933395386
1757251459.0530233,10249,0.21509769558906555
1757251488.9525566,10299,0.22936582565307617
1757251518.948609,10349,0.2101660817861557
1757251559.3212464,10399,0.1854449063539505
1757251593.9768362,10449,0.21295402944087982
1757251623.5907075,10499,0.16483348608016968
1757251653.2082844,10549,0.18762201070785522
1757251693.9231193,10599,0.16587769985198975
1757251729.1331458,10649,0.18390104174613953
1757251758.9473429,10699,0.19134609401226044
1757251788.8425364,10749,0.18994268774986267
1757251826.9281893,10799,0.19382238388061523
1757251861.502197,10849,0.1559113711118698
1757251891.1958084,10899,0.19206014275550842
1757251920.8722372,10949,0.2048611044883728
1757251961.522614,10999,0.19372504949569702
1757251996.2842188,11049,0.1854470670223236
1757252026.0349643,11099,0.21153903007507324
1757252055.7256215,11149,0.19724032282829285
1757252096.3224485,11199,0.25425776839256287
1757252131.617417,11249,0.24078552424907684
1757252161.2455516,11299,0.24949005246162415
1757252190.840984,11349,0.29116255044937134
1757252230.7367806,11399,0.2834758162498474
1757252272.6821456,11449,0.32195770740509033
1757252302.283512,11499,0.3241015076637268
1757252331.9021857,11549,0.3263607323169708
1757252372.0311773,11599,0.4011255204677582
1757252407.0098875,11649,0.4218938946723938
1757252436.60497,11699,0.39037880301475525
1757252466.2098017,11749,0.34762945771217346
1757252506.5251458,11799,0.3876384496688843
1757252541.3197696,11849,0.45013970136642456
1757252571.158966,11899,0.4203561544418335
1757252601.1333048,11949,0.4638594090938568
1757252640.2291765,11999,0.43345212936401367
1757252674.8114915,12049,0.44944196939468384
1757252704.5468824,12099,0.43367379903793335
1757252734.2493827,12149,0.3685300946235657
1757252774.6382668,12199,0.4663924276828766
1757252809.4719613,12249,0.4084199070930481
1757252839.3427424,12299,0.4536338448524475
1757252869.2445679,12349,0.4912147521972656
1757252907.5307126,12399,0.4891277551651001
1757252941.8490326,12449,0.4045169949531555
1757252971.7029147,12499,0.37726113200187683
1757253001.5628223,12549,0.4242960214614868
1757253041.928571,12599,0.42046111822128296
1757253076.7407727,12649,0.4723653495311737
1757253106.321734,12699,0.41246163845062256
1757253135.9195085,12749,0.5189800262451172
1757253175.9256854,12799,0.3957171142101288
1757253210.8553572,12849,0.5859050154685974
1757253240.4617808,12899,0.556659996509552
1757253270.4673133,12949,0.548427402973175
1757253309.4311821,12999,0.4856395125389099
1757253343.7193227,13049,0.47873154282569885
1757253400.1728954,13099,0.512358546257019
1757253436.1714122,13149,0.513912558555603
1757253480.127474,13199,0.492730051279068
1757253516.1312025,13249,0.5679872035980225
1757253545.9742534,13299,0.5475587844848633
1757253575.842358,13349,0.5715863704681396
1757253614.6287353,13399,0.5864619016647339
1757253649.3495932,13449,0.5029147267341614
1757253679.0358937,13499,0.5346965789794922
1757253708.6835566,13549,0.5744787454605103
1757253748.0211155,13599,0.524547815322876
1757253783.745533,13649,0.5381792783737183
1757253813.3058827,13699,0.5033595561981201
1757253842.9305298,13749,0.5015363097190857
1757253883.0377605,13799,0.5346469283103943
1757253918.2125368,13849,0.4915817975997925
1757253947.793055,13899,0.5162854194641113
1757253977.4099257,13949,0.5291613936424255
1757254018.8308222,13999,0.50620436668396
1757254054.5321453,14049,0.4920855760574341
1757254084.1295063,14099,0.5064098834991455
1757254113.7847996,14149,0.5145951509475708
1757254152.3220499,14199,0.5494800806045532
1757254186.9577591,14249,0.5615640878677368
1757254216.9579551,14299,0.5307127237319946
1757254246.6229658,14349,0.5596888661384583
1757254287.8288293,14399,0.543138861656189
1757254323.2243474,14449,0.5304040908813477
1757254352.794824,14499,0.5321497321128845
1757254382.4297435,14549,0.5146123766899109
1757254421.5298977,14599,0.47453680634498596
1757254455.9612188,14649,0.4797753691673279
1757254489.3388162,14699,0.517795979976654
1757254519.1988547,14749,0.44983673095703125
1757254559.820507,14799,0.4787687063217163
1757254595.2793875,14849,0.4607675075531006
1757254624.924765,14899,0.4680081009864807
1757254654.5540793,14949,0.40403369069099426
1757254694.732201,14999,0.42155206203460693
1757254730.1180286,15049,0.4003651738166809
1757254760.1538103,15099,0.3791595697402954
1757254790.0465875,15149,0.39657673239707947
1757254831.425706,15199,0.3950135409832001
1757254866.8224869,15249,0.3843327760696411
1757254896.4606464,15299,0.37198713421821594
1757254926.1069043,15349,0.32658326625823975
1757254966.8271575,15399,0.3550933599472046
1757255001.4376094,15449,0.35254424810409546
1757255031.4435387,15499,0.3393687307834625
1757255061.4429595,15549,0.34498751163482666
1757255100.926035,15599,0.35578641295433044
1757255135.3644536,15649,0.3239658772945404
1757255164.9829035,15699,0.34979861974716187
1757255194.5910697,15749,0.35718005895614624
1757255235.2290437,15799,0.3595808744430542
1757255273.0963132,15849,0.3420327305793762
1757255303.9601996,15899,0.3398868441581726
1757255333.9582763,15949,0.36241787672042847
1757255373.3222349,15999,0.34325188398361206
1757255408.1532276,16049,0.3356822729110718
1757255437.8686602,16099,0.32921096682548523
1757255467.5953197,16149,0.3135167360305786
1757255508.2225907,16199,0.3619729280471802
1757255543.5688205,16249,0.3626273274421692
1757255573.4440293,16299,0.3708571791648865
1757255607.9423087,16349,0.3628576993942261
1757255647.229439,16399,0.3875266909599304
1757255682.140702,16449,0.37385809421539307
1757255711.8317585,16499,0.39435407519340515
1757255741.5369182,16549,0.39250704646110535
1757255782.0271485,16599,0.38506555557250977
1757255817.0757246,16649,0.3880600929260254
1757255846.7658293,16699,0.3928528428077698
1757255876.4307363,16749,0.36040931940078735
1757255916.622985,16799,0.3847843408584595
1757255951.1324258,16849,0.3538992702960968
1757255980.9739401,16899,0.3548862040042877
1757256010.7273474,16949,0.3694289028644562
1757256051.8241265,16999,0.3696156144142151
1757256087.94323,17049,0.3586506247520447
1757256117.5681305,17099,0.3605603873729706
1757256147.4378023,17149,0.3460686206817627
1757256186.3242228,17199,0.33313339948654175
1757256220.742674,17249,0.3425295352935791
1757256250.747107,17299,0.3432735800743103
1757256280.4477444,17349,0.34311169385910034
1757256321.232337,17399,0.3556830585002899
1757256356.392888,17449,0.35694846510887146
1757256386.049728,17499,0.3574778437614441
1757256415.7327962,17549,0.3630792498588562
1757256456.1406412,17599,0.35136133432388306
1757256491.1334603,17649,0.3734014630317688
1757256520.729499,17699,0.40199345350265503
1757256550.3151512,17749,0.39190545678138733
1757256590.9351752,17799,0.3924804627895355
1757256626.3310513,17849,0.3204517662525177
1757256655.9636424,17899,0.3538983166217804
1757256685.6800578,17949,0.3618105351924896
1757256734.1360476,17999,0.35952234268188477
1757256769.705129,18049,0.34809333086013794
1757256799.3265164,18099,0.33119916915893555
1757256828.889525,18149,0.3448740839958191
1757256869.9319327,18199,0.3237062692642212
1757256905.1261024,18249,0.33842208981513977
1757256934.755952,18299,0.35431140661239624
1757256964.3376482,18349,0.38100558519363403
1757257004.63865,18399,0.3505053222179413
1757257039.9673588,18449,0.35537171363830566
1757257069.6082838,18499,0.36270269751548767
1757257099.2264118,18549,0.37095320224761963
1757257141.1300972,18599,0.344645619392395
1757257176.7502968,18649,0.3744716942310333
1757257206.3473392,18699,0.38429349660873413
1757257235.9876907,18749,0.324099063873291
1757257277.4310021,18799,0.33994442224502563
1757257313.6272898,18849,0.33184903860092163
1757257343.307843,18899,0.3680798411369324
1757257373.0548494,18949,0.34302735328674316
1757257419.2392385,18999,0.38163459300994873
1757257454.7934601,19049,0.3533042073249817
1757257489.1654208,19099,0.42011910676956177
1757257519.5783665,19149,0.34723252058029175
1757257560.3255746,19199,0.37670981884002686
1757257596.2992084,19249,0.37720054388046265
1757257625.9412756,19299,0.40280264616012573
1757257655.5778763,19349,0.4022206664085388
1757257696.127881,19399,0.3808254301548004
1757257731.5651343,19449,0.4352421164512634
1757257761.195879,19499,0.39672157168388367
1757257790.8834984,19549,0.3284103572368622
1757257839.1246157,19599,0.37339526414871216
1757257874.3911557,19649,0.38759779930114746
1757257903.9208164,19699,0.37038281559944153
1757257933.5159478,19749,0.31851106882095337
1757257971.4267836,19799,0.3631938695907593
1757258005.0988264,19849,0.34336596727371216
1757258034.649042,19899,0.34279710054397583
1757258064.2650752,19949,0.346120685338974
1757258102.2288687,19999,0.3616635203361511
1757258135.815879,20049,0.3317660987377167
1757258165.3252194,20099,0.3428558111190796
1757258194.9385095,20149,0.3238224387168884
1757258232.723711,20199,0.29667502641677856
1757258266.5303092,20249,0.3341142535209656
1757258296.1118097,20299,0.3088154196739197
1757258325.718444,20349,0.31055891513824463
1757258363.1245499,20399,0.3144288659095764
1757258397.3453698,20449,0.2955140471458435
1757258427.2621145,20499,0.2723965048789978
1757258457.2094145,20549,0.25807785987854004
1757258497.437302,20599,0.3102678656578064
1757258532.7799222,20649,0.307160884141922
1757258562.6570632,20699,0.29679688811302185
1757258592.4822295,20749,0.292348176240921
1757258630.52663,20799,0.3182300925254822
1757258664.8649113,20849,0.3016154170036316
1757258694.7589524,20899,0.30758798122406006
1757258724.6309857,20949,0.30420902371406555
1757258762.6256933,20999,0.30858975648880005
1757258796.5168116,21049,0.3068099021911621
1757258826.3920817,21099,0.28039684891700745
1757258856.3558857,21149,0.2947005033493042
1757258894.6307735,21199,0.2784896194934845
1757258934.2903783,21249,0.29260003566741943
1757258964.3634539,21299,0.2753602862358093
1757258994.2742426,21349,0.2869144380092621
1757259034.6359699,21399,0.28382933139801025
1757259069.386038,21449,0.281735897064209
1757259099.5778887,21499,0.3010398745536804
1757259129.9539607,21549,0.31255221366882324
1757259169.6256077,21599,0.28508520126342773
1757259204.767381,21649,0.2604523301124573
1757259234.9978087,21699,0.28658121824264526
1757259265.244229,21749,0.28013747930526733
1757259304.7264996,21799,0.2771664559841156
1757259339.9638748,21849,0.2684125304222107
1757259370.2871795,21899,0.2673298120498657
1757259400.6548643,21949,0.2580578923225403
1757259440.5272086,21999,0.25883084535598755
1757259476.0131795,22049,0.24874301254749298
1757259506.2981067,22099,0.23556503653526306
1757259536.6058342,22149,0.25739455223083496
1757259577.2321787,22199,0.24985656142234802
1757259612.7539647,22249,0.27600812911987305
1757259643.0585268,22299,0.24045759439468384
1757259673.4194756,22349,0.24143600463867188
1757259713.7342446,22399,0.24805516004562378
1757259749.5736232,22449,0.2526063919067383
1757259780.0387557,22499,0.21411222219467163
1757259810.4687629,22549,0.2515118718147278
1757259850.3225987,22599,0.224656343460083
1757259885.876564,22649,0.25943106412887573
1757259916.3387492,22699,0.2347133904695511
1757259946.7184262,22749,0.2800006568431854
1757259986.6221097,22799,0.26650524139404297
1757260029.6481695,22849,0.2638906240463257
1757260060.0713038,22899,0.2670409083366394
1757260091.39966,22949,0.27119290828704834
1757260131.9279764,22999,0.23856942355632782
1757260167.2055619,23049,0.24782681465148926
1757260197.6700678,23099,0.26266172528266907
1757260228.0998769,23149,0.2415890097618103
1757260269.1227894,23199,0.26079532504081726
1757260304.9040706,23249,0.27654311060905457
1757260335.1149566,23299,0.245126411318779
1757260365.5409307,23349,0.25766676664352417
1757260405.72766,23399,0.25214606523513794
1757260440.730959,23449,0.269318163394928
1757260471.0283153,23499,0.25405576825141907
1757260501.4382532,23549,0.2651878595352173
1757260541.424184,23599,0.2996884882450104
1757260577.257478,23649,0.297288715839386
1757260607.815157,23699,0.28482913970947266
1757260638.3177052,23749,0.28985854983329773
1757260677.8251514,23799,0.30615317821502686
1757260712.838308,23849,0.3019155263900757
1757260743.147518,23899,0.3252909779548645
1757260773.4356713,23949,0.33867278695106506
1757260820.3265843,23999,0.3213004171848297
1757260856.1274173,24049,0.3146135210990906
1757260886.515667,24099,0.3402773141860962
1757260916.9129295,24149,0.33395904302597046
1757260956.3220098,24199,0.2987743616104126
1757260991.5849042,24249,0.32312971353530884
1757261021.8533237,24299,0.31333544850349426
1757261051.8770564,24349,0.29705268144607544
1757261091.2264912,24399,0.34561747312545776
1757261126.3856165,24449,0.33781880140304565
1757261161.3228195,24499,0.32843807339668274
1757261191.237161,24549,0.34638267755508423
1757261229.3295832,24599,0.36006873846054077
1757261263.4959037,24649,0.34298384189605713
1757261293.5958402,24699,0.3495408594608307
1757261323.5598285,24749,0.33846649527549744
1757261361.724238,24799,0.33678317070007324
1757261395.9192502,24849,0.3386041820049286
1757261425.9047775,24899,0.34867915511131287
1757261455.962538,24949,0.3173128664493561
1757261495.2235768,24999,0.31377387046813965
1757261529.791745,25049,0.34454983472824097
1757261559.7867656,25099,0.31028610467910767
1757261589.821604,25149,0.3136445879936218
1757261627.9238756,25199,0.31143122911453247
1757261661.99366,25249,0.2781723737716675
1757261691.6908088,25299,0.3141549229621887
1757261721.39497,25349,0.2869873344898224
1757261760.626932,25399,0.2900346517562866
1757261794.9693382,25449,0.2928919792175293
1757261824.5220292,25499,0.2941250205039978
1757261854.2135422,25549,0.2769988477230072
1757261892.3257504,25599,0.26956212520599365
1757261926.9068475,25649,0.2796390652656555
1757261956.5839372,25699,0.2777964472770691
1757261986.317135,25749,0.25554507970809937
1757262025.3227513,25799,0.26065441966056824
1757262059.4257722,25849,0.2724367678165436
1757262089.139103,25899,0.27429336309432983
1757262118.7787151,25949,0.29158949851989746
1757262157.655735,25999,0.2722356617450714
1757262192.2627165,26049,0.28142690658569336
1757262221.9826756,26099,0.28995469212532043
1757262255.5877533,26149,0.2761092782020569
1757262293.9305608,26199,0.28656506538391113
1757262328.1792264,26249,0.26539015769958496
1757262357.8091586,26299,0.2690582871437073
1757262387.5400388,26349,0.2584518790245056
1757262425.5304456,26399,0.24588528275489807
1757262459.9876928,26449,0.2706131339073181
1757262489.651952,26499,0.2716206908226013
1757262519.24759,26549,0.2544698715209961
1757262557.6259117,26599,0.2573738694190979
1757262591.5479343,26649,0.26759397983551025
1757262621.188129,26699,0.27311447262763977
1757262650.8688407,26749,0.283527135848999
1757262690.5282772,26799,0.279009610414505
1757262726.389075,26849,0.28786057233810425
1757262756.3606565,26899,0.2820209562778473
1757262786.3474178,26949,0.2869492769241333
1757262839.4254382,26999,0.26754873991012573
1757262880.8991678,27049,0.28098535537719727
1757262920.56854,27099,0.24962405860424042
1757262954.8026783,27149,0.23551280796527863
1757262992.8286622,27199,0.2548617422580719
1757263026.8801463,27249,0.27812516689300537
1757263057.0191705,27299,0.2440124750137329
1757263087.1606221,27349,0.21956391632556915
1757263127.724156,27399,0.2564944624900818
1757263163.2879028,27449,0.24412420392036438
1757263193.6327472,27499,0.24423512816429138
1757263228.8613997,27549,0.24095061421394348
1757263272.0310934,27599,0.21267107129096985
1757263307.7331216,27649,0.22953185439109802
1757263338.0545168,27699,0.24912720918655396
1757263377.077782,27749,0.2329515963792801
1757263419.6311262,27799,0.20696333050727844
1757263455.572335,27849,0.2452549934387207
1757263485.763538,27899,0.26124200224876404
1757263515.7676861,27949,0.27807343006134033
1757263556.0246947,27999,0.20374265313148499
1757263591.8656898,28049,0.2453235685825348
1757263622.0522783,28099,0.23340630531311035
1757263652.159238,28149,0.21568797528743744
1757263692.2308834,28199,0.2695801258087158
1757263727.6875749,28249,0.2279500663280487
1757263757.9687278,28299,0.23413966596126556
1757263790.605816,28349,0.2316080629825592
1757263837.0279598,28399,0.23441556096076965
1757263872.4634373,28449,0.2165652960538864
1757263902.7070947,28499,0.20303723216056824
1757263932.8919418,28549,0.21575158834457397
1757263973.5241077,28599,0.2210550606250763
1757264009.260032,28649,0.21930527687072754
1757264039.459023,28699,0.22437793016433716
1757264069.6489367,28749,0.21301883459091187
1757264111.6263528,28799,0.2094607651233673
1757264147.7998855,28849,0.21254897117614746
1757264177.86825,28899,0.21967358887195587
1757264207.9963615,28949,0.21071848273277283
1757264249.2221656,28999,0.20268133282661438
1757264284.461326,29049,0.21251875162124634
1757264314.682191,29099,0.22378009557724
1757264344.9480543,29149,0.2284114956855774
1757264385.7315388,29199,0.20653720200061798
1757264421.6815977,29249,0.22173434495925903
1757264451.8491538,29299,0.23084357380867004
1757264482.0763726,29349,0.20681385695934296
1757264530.4399798,29399,0.19668737053871155
1757264566.0879428,29449,0.2273361086845398
1757264600.3946483,29499,0.19680684804916382
1757264634.7736456,29549,0.23234978318214417
1757264687.1291728,29599,0.2097567766904831
1757264722.3922698,29649,0.22875410318374634
1757264760.509867,29699,0.2135956585407257
1757264800.837582,29749,0.22752471268177032
1757264845.1263366,29799,0.2059153914451599
1757264883.4604065,29849,0.222813218832016
1757264914.7659771,29899,0.22472241520881653
1757264944.986044,29949,0.19265642762184143
1757264987.9250584,29999,0.19400182366371155
1757265025.9773297,30049,0.1947920322418213
1757265057.7750175,30099,0.21100223064422607
1757265088.2620156,30149,0.209099680185318
1757265129.2308128,30199,0.21854150295257568
1757265165.498836,30249,0.20508788526058197
1757265195.6971853,30299,0.200734943151474
1757265225.9383774,30349,0.2195315659046173
1757265268.7409608,30399,0.2088901698589325
1757265304.9777923,30449,0.21280738711357117
1757265336.591359,30499,0.22652657330036163
1757265366.8080072,30549,0.22810882329940796
1757265406.628091,30599,0.2222093790769577
1757265442.14123,30649,0.2227148562669754
1757265472.484943,30699,0.24182629585266113
1757265502.946172,30749,0.23027440905570984
1757265544.8293717,30799,0.23451979458332062
1757265580.4668856,30849,0.21802401542663574
1757265610.6664557,30899,0.21863949298858643
1757265640.7109015,30949,0.2291002869606018
1757265678.6242836,30999,0.24522747099399567
1757265717.8439984,31049,0.23191514611244202
1757265747.645128,31099,0.20536494255065918
1757265777.4960356,31149,0.20470096170902252
1757265815.4273987,31199,0.2117672562599182
1757265849.228489,31249,0.1987343728542328
1757265879.0957842,31299,0.2173268049955368
1757265908.9195912,31349,0.2301313579082489
1757265947.4215539,31399,0.21552985906600952
1757265981.6587598,31449,0.20820090174674988
1757266011.5111904,31499,0.2187129259109497
1757266041.343416,31549,0.2161385864019394
1757266079.327524,31599,0.2180258333683014
1757266113.5830848,31649,0.2236434519290924
1757266143.3259838,31699,0.21072018146514893
1757266173.2721393,31749,0.21056142449378967
1757266213.8351738,31799,0.18798638880252838
1757266248.6246805,31849,0.18549944460391998
1757266278.4177208,31899,0.20661625266075134
1757266308.1783824,31949,0.17731861770153046
1757266349.2377763,31999,0.20603960752487183
1757266384.7531567,32049,0.21230149269104004
1757266415.278753,32099,0.18021056056022644
1757266451.7756402,32149,0.20983253419399261
1757266498.922089,32199,0.20193757116794586
1757266540.307913,32249,0.2063344419002533
1757266578.7730715,32299,0.19740453362464905
1757266617.051546,32349,0.2144090086221695
1757266661.1248264,32399,0.18728670477867126
1757266698.4472678,32449,0.19444218277931213
1757266730.7009158,32499,0.20529872179031372
1757266764.9322202,32549,0.20786908268928528
1757266810.0392287,32599,0.221909761428833
1757266854.6794772,32649,0.21085071563720703
1757266886.5195544,32699,0.21992965042591095
1757266917.1285937,32749,0.19920948147773743
1757266962.323096,32799,0.22580435872077942
1757266999.7114127,32849,0.1960204541683197
1757267039.019239,32899,0.1813115030527115
1757267075.676702,32949,0.22622498869895935
1757267123.0321195,32999,0.20218691229820251
1757267159.1023383,33049,0.22877256572246552
1757267190.484299,33099,0.18135659396648407
1757267224.4776165,33149,0.19793657958507538
1757267270.533069,33199,0.2103765606880188
1757267306.3137789,33249,0.21605460345745087
1757267336.2363575,33299,0.2218388319015503
1757267366.2870831,33349,0.21090596914291382
1757267407.324735,33399,0.22241505980491638
1757267442.5896776,33449,0.1868903487920761
1757267472.5712757,33499,0.25043922662734985
1757267502.5105138,33549,0.18009915947914124
1757267543.422234,33599,0.22748202085494995
1757267579.0767405,33649,0.22465185821056366
1757267608.8042285,33699,0.19815900921821594
1757267638.709217,33749,0.21665224432945251
1757267679.8350098,33799,0.19509662687778473
