Wall time,Step,Value
1757077965.3308685,49,2.3738796710968018
1757078012.1836154,99,2.5659263134002686
1757078042.4830773,149,2.491638422012329
1757078084.0829647,199,1.9536113739013672
1757078128.5307915,249,2.1056180000305176
1757078159.1829557,299,2.2595784664154053
1757078201.4829912,349,1.887070894241333
1757078232.0270991,399,1.5203098058700562
1757078280.1310604,449,1.8313989639282227
1757078320.1293008,499,1.976344108581543
1757078351.6831927,549,1.962695837020874
1757078396.1310308,599,1.9224762916564941
1757078453.8828797,649,1.8796390295028687
1757078495.1831925,699,2.2414357662200928
1757078553.1311107,749,1.789413571357727
1757078591.7314343,799,2.0163309574127197
1757078654.0134988,849,1.767473578453064
1757078707.8306148,899,1.683123230934143
1757078749.0011644,949,1.6943459510803223
1757078806.38296,999,1.556971788406372
1757078865.9308462,1049,1.6871062517166138
1757078908.1564693,1099,1.8501851558685303
1757078963.5835726,1149,1.840512752532959
1757079007.8969176,1199,2.2450058460235596
1757079077.1307395,1249,1.6177664995193481
1757079139.9312363,1299,1.8760795593261719
1757079187.5095477,1349,1.8827612400054932
1757079253.8321524,1399,1.4145586490631104
1757079322.6595578,1449,1.5834342241287231
1757079368.3318038,1499,1.741959810256958
1757079429.4237852,1549,1.8845967054367065
1757079470.2494981,1599,2.3886618614196777
1757079529.137171,1649,1.3971147537231445
1757079577.1196973,1699,1.5281672477722168
1757079617.5214813,1749,1.6858711242675781
1757079665.8318498,1799,1.621495246887207
1757079717.2831006,1849,1.881502389907837
1757079756.9308167,1899,1.4465560913085938
1757079802.3308308,1949,1.5886008739471436
1757079836.64213,1999,1.624354362487793
1757079889.934886,2049,1.653980016708374
1757079931.8831782,2099,1.5381600856781006
1757079962.107827,2149,1.6564885377883911
1757080006.6560848,2199,1.6293420791625977
1757080051.0304894,2249,1.7311100959777832
1757080077.9303043,2299,1.5380380153656006
1757080117.1293147,2349,1.414663553237915
1757080145.7795012,2399,1.5845963954925537
1757080190.2934837,2449,1.595529317855835
1757080228.2642157,2499,1.5456452369689941
1757080256.5750048,2549,1.3567531108856201
1757080294.1529474,2599,1.5681586265563965
1757080336.9611592,2649,1.3486944437026978
1757080365.3383486,2699,1.2396271228790283
1757080404.377036,2749,1.2744500637054443
1757080435.5660186,2799,1.7057693004608154
1757080487.5314956,2849,1.4282982349395752
1757080534.2713995,2899,1.2375651597976685
1757080570.1756353,2949,1.2496435642242432
1757080617.5843124,2999,1.2725541591644287
1757080669.940764,3049,1.1586742401123047
1757080705.8833206,3099,1.2891886234283447
1757080753.6834335,3149,1.2872369289398193
1757080787.8287914,3199,1.4003801345825195
1757080840.8409834,3249,1.1686171293258667
1757080890.7844734,3299,1.3349753618240356
1757080926.689801,3349,1.1700758934020996
1757080976.1325612,3399,1.2643709182739258
1757081028.7327821,3449,1.2238531112670898
1757081063.8812692,3499,1.0009626150131226
1757081111.8830743,3549,1.079348087310791
1757081146.9955945,3599,1.7857931852340698
1757081201.131457,3649,1.2047587633132935
1757081249.6312115,3699,1.164420485496521
1757081285.7324982,3749,1.089645504951477
1757081333.9834876,3799,1.2509939670562744
1757081387.0832677,3849,1.085167407989502
1757081421.9833915,3899,1.0679506063461304
1757083768.6623676,3949,1.2768964767456055
1757083792.826163,3999,0.9462350606918335
1757083830.081624,4049,1.1518961191177368
1757083864.5640643,4099,1.246199607849121
1757083889.9632285,4149,1.278892993927002
1757083932.4310606,4199,1.5010426044464111
1757083984.1306708,4249,1.1628293991088867
1757084017.883054,4299,0.9436033964157104
1757084064.4313526,4349,1.0262300968170166
1757084098.4066997,4399,1.222515344619751
1757084148.647762,4449,1.039491891860962
1757084196.4317515,4499,0.7951228618621826
1757084232.037221,4549,1.0719809532165527
1757084277.3830075,4599,1.1661161184310913
1757084323.2850626,4649,0.9782456159591675
1757084356.883717,4699,1.1856932640075684
1757084399.78301,4749,1.093143105506897
1757084433.4853816,4799,1.5657873153686523
1757084483.6315649,4849,0.928489089012146
1757084529.4320927,4899,1.1727935075759888
1757084563.6195424,4949,1.084174394607544
1757084607.0303109,4999,1.0494035482406616
1757084655.8316586,5049,1.0301823616027832
1757084687.3309216,5099,0.9855915307998657
1757084731.6317892,5149,1.1135716438293457
1757084761.555806,5199,0.9319432973861694
1757084814.2843113,5249,1.2202459573745728
1757084864.8195848,5299,1.012575387954712
1757084901.3462553,5349,0.9495317935943604
1757084937.3967476,5399,1.0829471349716187
1757084975.7027457,5449,0.9729740619659424
1757085004.0663915,5499,0.9537777304649353
1757085041.5999749,5549,1.001526117324829
1757085065.9744089,5599,0.6675982475280762
1757085103.419299,5649,1.1776673793792725
1757085138.0917287,5699,0.9389594793319702
1757085163.4315538,5749,1.042868971824646
1757085197.4665897,5799,1.0956850051879883
1757085231.9290235,5849,1.019782543182373
1757085257.6529555,5899,0.9804812073707581
1757085292.8090208,5949,1.1607210636138916
1757085317.5463114,5999,1.0481847524642944
1757085355.940276,6049,0.8892529606819153
1757085390.7573082,6099,0.904485821723938
1757085421.635237,6149,0.980156660079956
