Wall time,Step,Value
1757322189.1110253,39,2.349883556365967
1757322294.3733096,79,2.175520181655884
1757322389.2080855,119,2.085405111312866
1757322480.9894433,159,2.0208029747009277
1757322609.4900734,199,1.9758052825927734
1757322701.2987423,239,1.9332276582717896
1757322779.584153,279,1.8947954177856445
1757322865.060854,319,1.8571488857269287
1757322948.0808206,359,1.8399661779403687
1757323028.5932703,399,1.8314075469970703
1757323142.9790397,439,1.7958738803863525
1757323217.34696,479,1.7727737426757812
1757323283.561422,519,1.757969856262207
1757323351.3774085,559,1.7420834302902222
1757323423.8161113,599,1.7172211408615112
1757323489.8823993,639,1.7014720439910889
1757323556.8800094,679,1.6833242177963257
1757323624.9478407,719,1.6841672658920288
1757323692.0447555,759,1.6509840488433838
1757323767.847921,799,1.6482932567596436
1757323842.2960134,839,1.632325291633606
1757323928.0770216,879,1.6214324235916138
1757324026.1893106,919,1.6103461980819702
1757324128.3726313,959,1.589327335357666
1757324255.249935,999,1.5780335664749146
1757324362.411891,1039,1.5769366025924683
1757324510.6178415,1079,1.5504153966903687
1757324697.1742654,1119,1.5469709634780884
1757324837.052347,1159,1.5396116971969604
1757324976.1538491,1199,1.528833270072937
1757325092.786589,1239,1.51620352268219
1757325216.0109572,1279,1.4887775182724
1757325385.8015847,1319,1.4834909439086914
1757325554.3913026,1359,1.4871587753295898
1757325717.8068006,1399,1.477796196937561
1757325872.3606172,1439,1.463303804397583
1757326019.605743,1479,1.454781174659729
1757326182.8672445,1519,1.4398623704910278
1757326332.3000052,1559,1.4307485818862915
1757326507.100933,1599,1.419913411140442
1757326668.2025726,1639,1.416105031967163
1757326796.3805773,1679,1.4028747081756592
1757326895.7521522,1719,1.3967857360839844
1757327021.2697697,1759,1.3874847888946533
1757327172.3476799,1799,1.3808131217956543
1757327261.3534503,1839,1.374436616897583
1757327392.8009927,1879,1.368520975112915
1757327549.1914551,1919,1.3596140146255493
1757327645.6636324,1959,1.3516709804534912
1757327778.1572957,1999,1.3431377410888672
1757327932.4699602,2039,1.3458806276321411
1757328050.3122213,2079,1.3305696249008179
1757328179.613681,2119,1.3271244764328003
1757328352.5638123,2159,1.3242568969726562
1757328443.4453983,2199,1.3146880865097046
1757328512.8525944,2239,1.303858757019043
1757328590.8507423,2279,1.31475830078125
1757328659.7601538,2319,1.2983298301696777
1757328729.8917656,2359,1.2942311763763428
1757328794.299559,2399,1.2991760969161987
1757328864.6550255,2439,1.2788275480270386
1757328937.164757,2479,1.2778146266937256
1757329012.7419386,2519,1.2731949090957642
1757329127.8075266,2559,1.2669237852096558
1757329216.8853416,2599,1.2684426307678223
1757329313.6460063,2639,1.268105387687683
1757329391.667899,2679,1.2585796117782593
1757329487.204021,2719,1.2579643726348877
1757329634.493832,2759,1.2555599212646484
